session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62696b4690cdcd76a04ac14d,614f2de48a5fdf9347f1cd4e,AWAITING REVIEW,2022-04-27 16:11:54.267000,2022-04-27 16:18:44.819000,410.552,35,636,3,99,,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,Yes
62696b4d5a3c23e7dd69ba3c,5c04f82fa3882600019926d7,AWAITING REVIEW,2022-04-27 16:12:59.952000,2022-04-27 16:23:07.844000,607.892,38,1152,3,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
62696b507850ce2f158967fb,601373dbd735b324b32818bd,AWAITING REVIEW,2022-04-27 16:12:03.622000,2022-04-27 16:18:44.711000,401.089,32,180,4,95,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696b5496e829b090872f06,5ce83f6ffdd26c00193b9611,AWAITING REVIEW,2022-04-27 16:12:07.227000,2022-04-27 16:20:55.404000,528.177,53,1629,2,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696b54b42cf2c765250d19,6136c93fb606f28f56edc299,AWAITING REVIEW,2022-04-27 16:12:06.561000,2022-04-27 16:15:53.215000,226.654,26,1035,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696b5c0ceee6e686ba8667,5c23c03889f035000173d7d7,AWAITING REVIEW,2022-04-27 16:12:14.397000,2022-04-27 16:15:16.991000,182.594,29,2341,5,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696b62912116938ada879f,5d093225d72034000141f215,AWAITING REVIEW,2022-04-27 16:12:22.708000,2022-04-27 16:16:28.752000,246.044,33,539,1,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62696b7218735718faa8b9e6,62029a39ef1cb18a1337c5e3,AWAITING REVIEW,2022-04-27 16:12:38.013000,2022-04-27 16:26:00.691000,802.678,51,300,0,100,,C6B5AU5W,DATA EXPIRED,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696b76fa1f06c4eeb819b9,5bca1efc1760a8000115bf5e,AWAITING REVIEW,2022-04-27 16:12:41.234000,2022-04-27 16:17:46.370000,305.136,33,569,1,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696b7719d7e5067b60ea74,5f99dc7d9663010ba49b52fa,AWAITING REVIEW,2022-04-27 16:12:58.617000,2022-04-27 16:16:12.164000,193.547,22,577,4,99,,C6B5AU5W,United States,United States,Unemployed (and job seeking),Vietnamese,United States,Male,Yes
62696b8d797488fd7c20b929,5e9e0798c8df731ba79182f1,AWAITING REVIEW,2022-04-27 16:13:05.009000,2022-04-27 16:18:54.047000,349.038,33,1043,1,100,,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
62696b9119d7e5067b60ea75,5c113ae4b7fb2f00011a6b7e,AWAITING REVIEW,2022-04-27 16:14:09.573000,2022-04-27 16:16:19.525000,129.952,22,1327,6,99,,C6B5AU5W,United States,United States,Part-Time,Russian,United States,Female,No
62696ba9e75644e84b23bfe9,58a5d58bb2a7180001f061d4,AWAITING REVIEW,2022-04-27 16:13:33.690000,2022-04-27 16:17:24.616000,230.926,36,1438,4,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696bb0a18f1334b7670c11,5c11a7bbce422b0001d681c2,AWAITING REVIEW,2022-04-27 16:13:41.446000,2022-04-27 16:30:13.792000,992.346,29,299,0,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62696bbb0ca1447b44132d6e,612a5744ab67e0bc1b93dd8b,AWAITING REVIEW,2022-04-27 16:13:51.753000,2022-04-27 16:17:34.837000,223.084,30,975,1,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62696bbe31ba984a6b2d347f,5c2772d7da85100001c8741d,AWAITING REVIEW,2022-04-27 16:13:53.647000,2022-04-27 16:16:38.848000,165.201,45,1736,5,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62696bc89102d49449416076,5dcae5f05b73eb7c6150d33f,AWAITING REVIEW,2022-04-27 16:14:03.557000,2022-04-27 16:20:16.821000,373.264,57,2077,9,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,No
62696bd3a3ed9cde1f17b032,5bad1bebeb075f0001000339,AWAITING REVIEW,2022-04-27 16:14:14.297000,2022-04-27 16:15:31.100000,76.803,61,824,5,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696bd8aa596c18d2868741,60bf6a9a31d37cefa7b2a29b,AWAITING REVIEW,2022-04-27 16:14:18.052000,2022-04-27 16:18:59.134000,281.082,54,950,12,95,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62696bf331ba984a6b2d3481,56e60e39f7957b000b18e37b,AWAITING REVIEW,2022-04-27 16:14:46.413000,2022-04-27 16:27:02.759000,736.346,32,2416,5,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696bfa90646e5c0077a842,610508c09d61c098f072605b,AWAITING REVIEW,2022-04-27 16:14:52.781000,2022-04-27 16:18:44.873000,232.092,25,351,3,99,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
62696c046b89918ba440649f,5d9be99fdacf6100182bf254,AWAITING REVIEW,2022-04-27 16:15:04.295000,2022-04-27 16:22:29.785000,445.49,,1294,11,97,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696c09464ff83bcae7e743,5f29109240b4f4000bfd5a06,AWAITING REVIEW,2022-04-27 16:15:09.533000,2022-04-27 16:18:28.449000,198.916,23,1311,10,98,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696c19564947388e9d9090,5be49b6b01b0c8000191aa49,AWAITING REVIEW,2022-04-27 16:15:24.367000,2022-04-27 16:18:04.748000,160.381,22,855,4,99,,C6B5AU5W,United States,United States,Full-Time,Korean,United States,Female,No
62696c206de7009de083ef6c,6267ec348d99cc16e7beb7f7,AWAITING REVIEW,2022-04-27 16:15:34.095000,2022-04-27 16:31:58.992000,984.897,48,18,0,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696c3efab663f26f223ef8,5bb9ed46ecdd5e0001603021,AWAITING REVIEW,2022-04-27 16:16:02.618000,2022-04-27 16:20:50.531000,287.913,41,1899,8,99,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696c4518df78d71e2c2553,5f1f376f67f0051036338137,AWAITING REVIEW,2022-04-27 16:16:09.793000,2022-04-27 16:20:27.208000,257.415,57,1660,19,97,,C6B5AU5W,United States,United States,Full-Time,English,United States,Female,No
62696c648cf1fb3fc6978a47,5f8b30e56acaf60de565ef4f,AWAITING REVIEW,2022-04-27 16:16:40.353000,2022-04-27 16:23:14.144000,393.791,26,316,3,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696c76f791111e07a111c0,5d2fb8f7034d7d000164bd18,AWAITING REVIEW,2022-04-27 16:17:59.969000,2022-04-27 16:24:23.255000,383.286,34,1789,2,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62696c9799e620a70943207f,5f78ce64cb5f144a98a4fa38,AWAITING REVIEW,2022-04-27 16:17:30.238000,2022-04-27 16:24:16.521000,406.283,24,1647,5,100,,C6B5AU5W,Mexico,United States,DATA EXPIRED,Spanish,United States,Female,Yes
62696c9a23131818b2350b23,60fcbe2b7b4649ea3cec1ab3,AWAITING REVIEW,2022-04-27 16:17:33.526000,2022-04-27 16:20:32.709000,179.183,21,671,4,99,,C6B5AU5W,United States,United States,Other,English,United States,Female,Yes
62696cbdf0eb04772190e463,614dee533a453a96facba70b,AWAITING REVIEW,2022-04-27 16:18:08.484000,2022-04-27 16:32:43.543000,875.059,51,892,1,100,,C6B5AU5W,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
62696cd3cd51327830e4068a,5bd4c1d09afb5b00015c5bdd,AWAITING REVIEW,2022-04-27 16:18:30.596000,2022-04-27 16:37:24.600000,1134.004,,2952,2,100,,C6B5AU5W,United States,United States,Part-Time,English,United States,Male,No
62696cd44b8ea7e15801e98c,5ee517175fd9cf23b3b7b7ec,AWAITING REVIEW,2022-04-27 16:18:30.916000,2022-04-27 16:34:41.321000,970.405,26,2311,15,98,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62696d01b431a2029ce85181,5efc93cee5498304e29af363,AWAITING REVIEW,2022-04-27 16:19:17.402000,2022-04-27 16:23:03.650000,226.248,47,647,0,100,,C6B5AU5W,United States,United States,Other,English,United States,Female,No
62696d03d39823c34c0ef589,5c961ee66357fb0001ef4b4a,AWAITING REVIEW,2022-04-27 16:19:18.247000,2022-04-27 16:26:20.142000,421.895,53,2532,10,98,,C6B5AU5W,United States,United States,Other,English,United States,Male,No
62696d120b3e0f78aa94b13e,610a151c96de07b15f28c8cb,AWAITING REVIEW,2022-04-27 16:19:34.801000,2022-04-27 16:26:08.869000,394.068,58,870,4,99,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62696d1a9f59177ffc90b565,604fc38a4de8e6e1e0e0ea7b,AWAITING REVIEW,2022-04-27 16:19:43.734000,2022-04-27 16:32:36.440000,772.706,32,1209,1,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696d36898ec92d0482f54d,5eaf2b7e05ff7862e21e9d3b,AWAITING REVIEW,2022-04-27 16:20:12.345000,2022-04-27 16:26:51.648000,399.303,42,2070,3,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62696d49f683169ed85b9302,5ee100c8ac33db0e30697284,AWAITING REVIEW,2022-04-27 16:20:29.741000,2022-04-27 16:25:51.414000,321.673,38,1648,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696d4faa4a1f97c2fe0694,5cd4a546242f0d0017c09fd0,AWAITING REVIEW,2022-04-27 16:20:33.864000,2022-04-27 16:29:43.025000,549.161,32,605,1,100,,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,No
62696d503d25b18ffff47d1b,5a9a6f5f35237b000112920f,AWAITING REVIEW,2022-04-27 16:20:35.751000,2022-04-27 16:28:23.707000,467.956,54,1503,4,100,,C6B5AU5W,United States Minor Outlying Islands,United States,Due to start a new job within the next month,English,United States,Female,No
62696d62f4840f34c023f9f2,610b3dc97b4bd5a01da75f44,AWAITING REVIEW,2022-04-27 16:20:53.543000,2022-04-27 16:25:20.594000,267.051,20,1122,8,98,,C6B5AU5W,United States,United States,Part-Time,English,United States,Female,Yes
62696d8a0f8b8055cbace889,616f727b03e888e0f8213eec,AWAITING REVIEW,2022-04-27 16:21:30.622000,2022-04-27 16:29:35.442000,484.82,30,625,1,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696d94263b8547a78ddffc,5b91dc16cc81a400017a3438,AWAITING REVIEW,2022-04-27 16:21:44.203000,2022-04-27 16:24:24.319000,160.116,25,2521,10,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696db5dac7047cc9ebdcaf,55eb04337480920010aa9e0d,AWAITING REVIEW,2022-04-27 16:22:17.123000,2022-04-27 16:26:35.913000,258.79,36,1664,7,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696dcd095d0a419237e18c,5b3e57b3c2e381000175e656,AWAITING REVIEW,2022-04-27 16:22:42.068000,2022-04-27 16:28:16.867000,334.799,67,2689,15,98,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62696ddf1916578765c08808,5e415a5f9dd805382f0b6af9,AWAITING REVIEW,2022-04-27 16:23:00.092000,2022-04-27 16:27:54.610000,294.518,49,1655,1,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696de44f57897427879db2,615c65e4fa1c6b2e5a7d0971,AWAITING REVIEW,2022-04-27 16:23:00.597000,2022-04-27 16:26:57.060000,236.463,47,1343,12,98,,C6B5AU5W,Romania,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696de5955721e98c5b0db3,5bf4afe0b8e9f800014c9c0b,AWAITING REVIEW,2022-04-27 16:23:04.087000,2022-04-27 16:26:39.782000,215.695,47,1776,2,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696dfcc614b48ec0b5f38b,57334d427d01ed00098e8e69,AWAITING REVIEW,2022-04-27 16:23:27.411000,2022-04-27 16:27:07.495000,220.084,37,3203,4,100,,C6B5AU5W,Liberia,United States,Full-Time,English,United States,Male,No
62696dfe23131818b2350b2b,614f8a70e5ea153e8f8059d4,AWAITING REVIEW,2022-04-27 16:23:30.357000,2022-04-27 16:29:14.793000,344.436,29,669,4,99,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62696e4f76588e41f061397c,614918a6dcc9c2fb0bde6331,AWAITING REVIEW,2022-04-27 16:24:54.852000,2022-04-27 16:31:48.149000,413.297,42,757,0,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,DATA EXPIRED
62696e98dfa4017b8ef3157a,616c4f1eacaf6dcc36160230,AWAITING REVIEW,2022-04-27 16:26:03.710000,2022-04-27 16:33:57.948000,474.238,52,1352,3,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,Yes
62696ead6c8b81f0c6154e85,5c830a66d6a4d0000164097d,AWAITING REVIEW,2022-04-27 16:26:24.504000,2022-04-27 16:31:49.287000,324.783,27,1456,3,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696eb0ef431a51a2fba870,5aedfba176b763000132f7fe,AWAITING REVIEW,2022-04-27 16:26:27.211000,2022-04-27 16:42:40.376000,973.165,36,352,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696ecb3c4266c6ea40e539,5ce1f31a27efac0018821eed,AWAITING REVIEW,2022-04-27 16:26:54.596000,2022-04-27 16:34:16.304000,441.708,47,2243,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696ecc40bea009c0fa1323,601c4e4be774df7440390622,AWAITING REVIEW,2022-04-27 16:26:56.083000,2022-04-27 16:32:29.790000,333.707,36,555,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696ee03aa625ad787284a9,614f89c684db5a8edbbd8ab8,AWAITING REVIEW,2022-04-27 16:27:17.831000,2022-04-27 16:34:13.553000,415.722,46,573,3,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696ee5096021f915c2f833,5ff75955dd81f73cc3c066cc,AWAITING REVIEW,2022-04-27 16:27:20.493000,2022-04-27 16:34:05.393000,404.9,36,915,2,100,,C6B5AU5W,Korea,United States,Full-Time,Korean,United States,Male,No
62696eeddc12b3540f6317cc,60de3caba8fbf2e04c048e1c,AWAITING REVIEW,2022-04-27 16:27:27.116000,2022-04-27 16:36:21.058000,533.942,29,1139,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696ef5ee71595d6ef2eb3e,600fa796b9d3f71a82758e29,AWAITING REVIEW,2022-04-27 16:27:35.776000,2022-04-27 16:30:45.627000,189.851,20,399,9,94,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62696efb103f6fdd2ce34816,55bce852fdf99b268358f83b,AWAITING REVIEW,2022-04-27 16:27:42.418000,2022-04-27 16:31:28.825000,226.407,33,136,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696f0beb5b64e08a7b1390,614ca7f8fc7cba1b74101bfe,AWAITING REVIEW,2022-04-27 16:27:55.657000,2022-04-27 16:33:08.269000,312.612,22,691,1,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62696f1c0ba8fd61cda2a700,5f8f389c0700d11741b7e476,AWAITING REVIEW,2022-04-27 16:28:15.018000,2022-04-27 16:34:45.429000,390.411,63,222,2,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62696f298be19025495a84e4,613b53e4038b14ab5bf1f889,AWAITING REVIEW,2022-04-27 16:28:28.057000,2022-04-27 16:37:17.120000,529.063,31,837,2,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
62696f3b418927ff5d2525d7,5eaa6c1f07b9e32024695917,AWAITING REVIEW,2022-04-27 16:28:46.218000,2022-04-27 16:43:11.497000,865.279,36,693,5,98,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696f587d11a8e1f10d71ac,5ec12ad1759b78000a4f9965,AWAITING REVIEW,2022-04-27 16:29:16.588000,2022-04-27 16:37:40.162000,503.574,43,1094,5,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62696f905ef8d79f493f539b,5b26da1934ffd00001b45d8d,AWAITING REVIEW,2022-04-27 16:30:14.916000,2022-04-27 16:33:07.226000,172.31,37,2480,13,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
62697020b9ae993178f7b966,5dd5e27fe25acf59990e1adf,AWAITING REVIEW,2022-04-27 16:32:38.925000,2022-04-27 16:39:51.602000,432.677,34,2131,9,99,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6269705c00882e07b8ab4b8e,558823c2fdf99b318cb4224b,AWAITING REVIEW,2022-04-27 16:33:35.691000,2022-04-27 16:38:08.208000,272.517,32,2691,10,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6269707bb56adfb84e22b885,61731c0ef27028acbfbbf972,AWAITING REVIEW,2022-04-27 16:34:16.317000,2022-04-27 16:54:57.085000,1240.768,24,438,1,100,,C6B5AU5W,DATA EXPIRED,United States,Full-Time,English,United States,Male,No
6269707cddc16532bf88c49b,5ee04a3f7dfcae39390e6553,AWAITING REVIEW,2022-04-27 16:34:08.031000,2022-04-27 16:39:02.167000,294.136,37,1573,12,98,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6269708ac1ce7c2b589fb7a6,5c65b3d45416680001bed9fa,AWAITING REVIEW,2022-04-27 16:34:23.488000,2022-04-27 16:39:46.157000,322.669,56,1368,9,98,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6269709a8d68fd8f2b0d0227,5fd80a7f7100cd12eb473a9f,AWAITING REVIEW,2022-04-27 16:34:38.427000,2022-04-27 16:41:02.299000,383.872,,1395,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
626970b4979da8f78fe2a0d1,5c510d1310223b00012fa23e,AWAITING REVIEW,2022-04-27 16:41:12.879000,2022-04-27 16:46:39.421000,326.542,19,416,1,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,Yes
626970bc0cb36efd91053a28,61160189e88d439232bca89e,AWAITING REVIEW,2022-04-27 16:35:10.444000,2022-04-27 16:41:50.892000,400.448,28,738,3,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
626970c0683f0c9f3a42f65e,616f0b4cde85d60d1d2cb938,AWAITING REVIEW,2022-04-27 16:35:15.504000,2022-04-27 16:49:28.162000,852.658,22,962,1,100,,C6B5AU5W,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
626970e5e59b96036c6bb36a,5f24c317ec176c0e528d07c5,AWAITING REVIEW,2022-04-27 16:35:52.229000,2022-04-27 16:45:11.538000,559.309,32,1294,16,96,,C6B5AU5W,Vietnam,United States,DATA EXPIRED,Vietnamese,United States,Male,DATA EXPIRED
626970e9f24dfa298ece1882,6012e262527c380ccb2a6c74,AWAITING REVIEW,2022-04-27 16:35:55.514000,2022-04-27 16:39:00.792000,185.278,,776,1,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
626970f2f2ff3461285d53ac,5c3b70640eaa0100018ea877,AWAITING REVIEW,2022-04-27 16:36:05.257000,2022-04-27 16:41:23.604000,318.347,57,1337,0,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
626970fd621fe25266a3d05b,60f07d8c1de076bcea9e0d44,AWAITING REVIEW,2022-04-27 16:44:53.203000,2022-04-27 16:48:46.662000,233.459,26,388,0,100,,C6B5AU5W,United States,United States,Other,English,United States,Male,Yes
6269710a43868858e9ad366a,5588b9e5fdf99b7f40e7f428,AWAITING REVIEW,2022-04-27 16:36:30.012000,2022-04-27 16:43:59.910000,449.898,47,2894,11,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6269711f95941e190e291af9,5cb5ff63931852001cf69b28,AWAITING REVIEW,2022-04-27 16:36:51.055000,2022-04-27 16:40:20.997000,209.942,39,1637,3,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6269711fddc16532bf88c4a1,58211fc787f6b90001f13f90,AWAITING REVIEW,2022-04-27 16:36:49.429000,2022-04-27 16:41:09.189000,259.76,39,3153,1,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
626971579d957bcb612e1ec3,5bb91c132e2fe50001be0d08,AWAITING REVIEW,2022-04-27 16:37:49.081000,2022-04-27 16:48:19.264000,630.183,45,766,2,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
626971675fc732e6ba912394,5bf6fc936c445d0001aeba98,AWAITING REVIEW,2022-04-27 16:38:03.614000,2022-04-27 16:44:27.537000,383.923,41,1892,2,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
6269717e8de85d080d4c25da,605b8cf6c07b6842b5cab429,AWAITING REVIEW,2022-04-27 16:38:30.991000,2022-04-27 16:45:14.963000,403.972,25,1230,0,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
626971acde91698c3bb0ec40,5b564680ed90280001510d9a,AWAITING REVIEW,2022-04-27 16:39:08.664000,2022-04-27 16:49:32.906000,624.242,36,1803,1,100,,C6B5AU5W,United States,United States,Part-Time,English,United States,Male,No
626971ca0eb8ed79e0295747,5ecbdb9194a726075eb697c2,AWAITING REVIEW,2022-04-27 16:39:40.636000,2022-04-27 16:48:42.782000,542.146,32,1233,8,98,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
626971d2bae174cd5ba3ba8a,58f3760092ac81000154f8af,AWAITING REVIEW,2022-04-27 16:39:51.688000,2022-04-27 16:43:17.384000,205.696,29,3275,11,100,,C6B5AU5W,United States,United States,Full-Time,English,United States,Male,No
626971d639895860fa4c34d3,616cf9ae07c1c6bd05d95beb,AWAITING REVIEW,2022-04-27 16:39:58.679000,2022-04-27 16:46:22.885000,384.206,46,754,1,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
626971dea0ae9fc9a81847b1,60de9c66c01a9de405e9efb0,RETURNED,2022-04-27 16:40:01.410000,,17214.960716,63,1107,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626971e88be19025495a8504,5dac4dad5e53cc001499f1f6,AWAITING REVIEW,2022-04-27 16:40:11.172000,2022-04-27 16:45:49.313000,338.141,31,1070,12,96,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6269721f3af39263cbc71ca2,5484620efdf99b0379939c6a,RETURNED,2022-04-27 16:41:07.316000,,17149.078316,61,3014,12,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62697225911ec577bae33bf9,5f56a9ac0b905311428399ea,AWAITING REVIEW,2022-04-27 16:41:14.333000,2022-04-27 16:46:55.766000,341.433,33,1100,20,94,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62697245dbb62353a79749e8,5ca9e89dcb4af3001440da22,AWAITING REVIEW,2022-04-27 16:41:43.331000,2022-04-27 17:00:37.257000,1133.926,38,1664,17,96,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62697247ae0238a6d2ec8829,5b0967ff1c95000001fcb6ce,AWAITING REVIEW,2022-04-27 16:41:46.095000,2022-04-27 16:43:44.615000,118.52,41,2707,6,100,,C6B5AU5W,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62697254955162605b1d6337,60002c38af716201edc1763d,AWAITING REVIEW,2022-04-27 16:42:01.202000,2022-04-27 16:51:22.059000,560.857,66,823,2,100,,C6B5AU5W,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
626972557a449d8113211cbf,5de96ccf7aeafe09d7e8a74a,AWAITING REVIEW,2022-04-27 16:42:00.738000,2022-04-27 16:49:33.953000,453.215,53,2154,7,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
6269731c8ff2a5dbdb1547eb,5d4b033469a77b0018f65b19,AWAITING REVIEW,2022-04-27 16:45:19.811000,2022-04-27 16:51:29.618000,369.807,41,20,0,100,,C6B5AU5W,United States,United States,DATA EXPIRED,English,United States,Male,No
